類・品目,総合,財,生鮮食品を除く財,農水畜産物,生鮮商品,他の農水畜産物,米類,工業製品,食料工業製品,繊維製品,石油製品,他の工業製品,電気・都市ガス・水道,出版物,サービス,持家の帰属家賃を除くサービス,公共サービス,外食,公営・都市再生機構・公社家賃,家事関連サービス,医療・福祉関連サービス,運輸・通信関連サービス,教育関連サービス,教養娯楽関連サービス,一般サービス,外食,民営家賃,民営家賃（木造）,民営家賃（非木造）,持家の帰属家賃,持家の帰属家賃（木造）,持家の帰属家賃（非木造）,他のサービス,家事関連サービス,医療・福祉関連サービス,教育関連サービス,通信・教養娯楽関連サービス,耐久消費財,半耐久消費財,非耐久消費財,公共料金
Group/Item,All items,Goods,"Goods, less fresh food","Agricultural, aquatic & livestock products","Fresh food, raw meats & cut flowers","Other agricultural, aquatic & livestock products",Rice,Industrial products,Food products,Textiles,Petroleum products,Other industrial products,"Electricity, manufactured & piped gas & water charges",Publications,Services,"Services, less imputed rent",Public services,Meals outside the home,"House rent, public, Urban Renaissance Agency & public corporation",Services related to domestic duties,Services related to medical care & welfare,Services related to forwarding & communication,Services related to education,Services related to culture & recreation,General services,Meals outside the home,"House rent, private","House rent, private (wooden)","House rent, private (non-wooden)",Imputed rent,Imputed rent (wooden),Imputed rent (non-wooden),Other services,Services related to domestic duties,Services related to medical care & welfare,Services related to education,"Services related to communication, culture & recreation",Durable goods,Semi-durable goods,Non-durable goods,Public utilities charges
類・品目符号(Group/Item code),0201,0202,0241,0203,0204,0205,0206,0207,0208,0211,0214,0215,0218,0219,0220,0242,0221,0243,0222,0223,0224,0225,0226,0227,0228,0229,0230,0245,0246,0231,0247,0248,0232,0233,0234,0235,0236,0237,0238,0239,0240
201003,-1.1,-1.9,-2.0,-1.3,-1.2,-2.6,-2.8,-1.3,-2.4,-1.6,12.0,-3.5,-7.4,0.2,-0.5,-0.5,-0.3,,-0.2,-0.3,0.1,-0.8,0.5,0.1,-0.5,-0.2,-0.7,,,-0.3,,,-0.8,-0.3,3.3,0.9,-2.0,-5.7,-1.8,-1.4,-2.3
201004,-1.2,-1.1,-1.8,2.1,2.6,-2.2,-2.3,-0.9,-2.2,-2.2,13.2,-2.9,-7.7,0.0,-1.2,-1.6,-3.2,,0.3,-0.3,0.2,-0.4,-68.3,0.0,-0.6,-0.2,-0.7,,,-0.2,,,-1.0,-0.4,3.5,-3.0,-0.7,-4.8,-2.0,-0.6,-4.4
201005,-0.9,-0.7,-1.0,1.6,2.0,-2.2,-2.3,-0.7,-2.2,-2.1,15.7,-3.0,-3.6,0.2,-1.3,-1.6,-3.3,,0.3,-0.3,0.2,-0.4,-68.3,0.0,-0.5,-0.2,-0.6,,,-0.3,,,-0.9,-0.3,3.2,-3.0,-0.4,-4.9,-1.9,0.2,-3.2
201006,-0.7,-0.2,-0.9,3.6,4.4,-2.2,-2.4,-0.8,-1.9,-1.8,12.3,-2.8,-1.9,0.1,-1.2,-1.6,-3.2,,0.2,-0.4,0.2,-0.4,-68.3,0.1,-0.5,-0.1,-0.6,,,-0.4,,,-0.7,-0.3,3.3,-3.0,-0.2,-4.9,-1.8,0.7,-2.8
201007,-0.9,-0.6,-1.0,2.4,3.1,-2.6,-2.8,-1.3,-2.1,-1.4,7.8,-2.9,0.0,0.3,-1.2,-1.5,-3.2,,0.2,-0.1,0.2,-0.7,-68.3,0.1,-0.5,0.0,-0.5,,,-0.3,,,-0.8,-0.2,3.3,-3.0,-0.3,-5.0,-1.5,0.2,-2.2
201008,-0.9,-0.6,-0.9,1.5,2.1,-2.8,-3.0,-1.3,-1.9,-1.3,7.0,-3.2,1.4,0.2,-1.1,-1.4,-3.1,,0.0,-0.1,0.2,-0.4,-68.3,0.1,-0.4,0.0,-0.5,,,-0.3,,,-0.5,-0.2,3.3,-3.0,0.1,-5.4,-1.5,0.1,-1.9
201009,-0.6,0.0,-1.0,5.6,6.9,-3.2,-3.3,-1.6,-1.9,-1.2,4.0,-3.0,2.7,0.3,-1.1,-1.4,-3.2,,0.0,-0.1,0.2,-0.7,-68.3,0.3,-0.4,-0.1,-0.5,,,-0.4,,,-0.5,-0.2,3.4,-3.0,0.1,-5.2,-1.5,1.0,-1.6
201010,0.2,1.2,-0.2,9.6,11.4,-4.6,-4.7,-0.7,-1.6,-1.6,4.0,-0.5,3.1,0.3,-0.8,-1.0,-2.2,,0.1,2.7,0.4,-0.2,-68.3,0.0,-0.3,-0.1,-0.6,,,-0.5,,,-0.3,-0.1,3.5,-3.0,0.7,-4.9,-1.4,2.5,0.8
201011,0.1,1.2,-0.2,8.5,10.5,-5.8,-6.0,-0.3,-1.5,-1.2,5.0,-0.5,2.3,0.2,-0.8,-1.0,-2.2,,0.1,2.7,0.4,-0.3,-68.3,0.0,-0.4,0.0,-0.5,,,-0.5,,,-0.5,-0.2,2.9,-3.0,0.2,-4.7,-1.4,2.5,0.5
201012,0.0,0.8,0.0,5.3,6.9,-6.7,-6.7,-0.2,-1.4,-1.1,5.8,-0.2,1.7,0.2,-0.8,-0.9,-2.2,,0.0,2.6,0.4,0.0,-68.3,0.0,-0.3,0.1,-0.4,,,-0.4,,,-0.4,-0.2,2.6,-3.0,0.6,-4.3,-1.4,2.0,0.4
201101,-0.6,-0.8,-1.5,3.0,4.4,-7.6,-7.7,-1.8,-1.5,-1.7,8.4,-4.5,0.8,0.3,-0.3,-0.3,-1.4,,-0.1,1.7,0.0,0.3,-62.0,-0.1,0.1,0.5,-0.4,-0.1,-0.5,-0.2,-0.2,-0.3,0.3,-0.2,0.3,-1.4,1.4,-10.8,-1.9,1.3,0.3
201102,-0.5,-0.7,-1.4,3.5,5.0,-7.6,-7.7,-1.7,-1.3,-1.0,7.6,-4.4,0.1,0.1,-0.3,-0.4,-1.4,,-0.1,1.7,0.0,0.1,-62.0,-0.3,0.0,0.3,-0.3,-0.1,-0.3,-0.2,-0.2,-0.1,0.2,-0.2,0.3,-1.4,1.1,-10.9,-1.4,1.4,0.1
201103,-0.5,-0.7,-1.1,1.4,2.6,-7.6,-7.7,-1.2,-1.1,-0.9,12.6,-4.6,-0.2,0.2,-0.4,-0.5,-1.4,,-0.2,1.7,0.0,0.0,-62.0,0.0,0.0,0.3,-0.3,-0.2,-0.4,-0.2,-0.2,-0.1,0.0,-0.2,0.2,-1.5,0.8,-10.8,-1.3,1.4,0.0
201104,-0.4,-1.1,-0.8,-3.0,-2.4,-7.4,-7.5,-1.1,-0.1,-0.6,12.7,-5.4,0.9,0.2,0.3,0.5,1.0,,-0.4,2.1,0.0,0.7,0.0,0.2,0.0,0.4,-0.3,-0.2,-0.3,-0.2,-0.2,-0.1,0.2,-0.2,-0.1,0.2,0.4,-12.5,-1.2,1.1,2.0
201105,-0.4,-1.1,-0.7,-3.8,-3.3,-7.5,-7.6,-1.0,-0.2,-0.7,9.3,-4.4,1.4,0.3,0.3,0.5,1.0,,-0.4,2.2,0.0,0.7,0.0,0.2,0.1,0.3,-0.3,-0.2,-0.3,-0.1,-0.1,-0.1,0.4,-0.1,0.1,0.2,0.8,-11.4,-1.0,0.8,2.1
201106,-0.4,-1.0,-0.8,-2.2,-1.6,-7.0,-7.1,-1.2,-0.4,-0.7,7.9,-4.3,1.8,0.3,0.3,0.4,1.0,,-0.4,2.1,0.0,0.8,0.0,-0.2,0.0,0.3,-0.4,-0.2,-0.4,-0.2,-0.2,-0.2,0.2,-0.1,0.0,0.2,0.4,-11.0,-0.8,0.9,2.2
201107,0.2,0.0,-0.3,1.0,1.9,-6.3,-6.4,-0.6,-0.1,0.2,9.8,-3.7,2.3,0.2,0.4,0.7,1.5,,-0.4,2.7,0.0,1.7,0.0,-0.1,0.1,0.3,-0.4,-0.3,-0.5,-0.2,-0.2,-0.3,0.5,-0.1,0.0,0.2,1.0,-9.5,-0.3,1.8,2.7
201108,0.2,0.0,0.1,-1.0,-0.4,-5.4,-5.5,-0.2,0.0,0.4,11.7,-3.4,2.5,0.3,0.3,0.6,1.2,,-0.3,2.7,0.0,0.5,0.0,-0.1,0.1,0.2,-0.4,-0.2,-0.5,-0.2,-0.2,-0.3,0.4,-0.1,0.0,0.2,0.9,-9.0,-0.3,1.7,2.5
201109,0.0,-0.4,-0.1,-3.1,-3.0,-4.1,-4.1,-0.4,0.0,0.0,9.7,-3.5,3.0,0.3,0.4,0.7,1.4,,-0.2,2.7,0.0,1.3,0.0,0.0,0.1,0.1,-0.4,-0.3,-0.5,-0.2,-0.2,-0.2,0.6,-0.1,0.0,0.2,1.2,-9.0,-0.6,1.1,2.9
201110,-0.2,-0.5,-0.4,-0.7,-1.0,2.0,2.1,-1.2,0.1,0.4,7.7,-5.0,3.9,0.3,0.1,0.2,0.4,,-0.3,0.7,0.0,0.4,0.0,0.0,0.0,0.1,-0.4,-0.3,-0.5,-0.2,-0.2,-0.3,0.2,-0.1,0.1,0.2,0.5,-9.3,-0.5,1.0,1.4
201111,-0.5,-1.0,-0.3,-4.3,-5.4,5.5,5.8,-1.2,0.0,-0.1,7.5,-4.7,4.9,0.3,-0.1,0.0,0.4,,-0.3,0.8,0.0,0.3,0.0,0.1,-0.2,0.1,-0.5,-0.3,-0.5,-0.3,-0.2,-0.3,-0.2,0.0,0.2,0.2,-0.6,-9.1,-0.7,0.4,1.7
201112,-0.2,-0.4,-0.3,-0.9,-1.8,6.6,6.9,-1.2,0.2,-0.2,7.3,-5.0,5.3,0.4,0.0,0.1,0.3,,-0.2,1.0,0.0,-0.4,0.0,0.0,-0.1,0.0,-0.4,-0.3,-0.5,-0.3,-0.3,-0.3,0.1,0.1,0.2,0.2,0.1,-10.0,-0.4,1.2,1.7
201201,0.1,0.2,-0.2,3.2,2.6,7.9,8.1,-1.1,0.2,0.7,4.3,-4.2,5.5,0.2,0.0,0.2,0.7,,-0.2,1.8,0.0,-0.1,0.0,0.1,-0.2,0.0,-0.5,-0.4,-0.5,-0.3,-0.3,-0.3,-0.1,0.0,0.2,0.2,-0.3,-8.2,0.0,1.7,2.0
201202,0.3,0.8,0.4,3.6,3.0,8.5,8.8,-0.5,0.2,0.9,3.0,-2.4,5.8,0.4,-0.1,0.0,0.7,,-0.2,1.8,0.0,-0.2,0.0,0.1,-0.4,0.0,-0.5,-0.3,-0.6,-0.3,-0.2,-0.4,-0.6,0.0,0.1,0.2,-1.2,-4.1,0.4,1.7,2.1
201203,0.5,1.1,0.5,5.3,4.8,8.8,9.1,-0.3,0.1,0.5,4.2,-2.3,5.7,0.5,0.0,0.1,0.6,,-0.1,1.8,0.0,-0.1,0.0,-0.3,-0.2,0.0,-0.5,-0.3,-0.6,-0.3,-0.2,-0.4,-0.3,0.1,0.3,0.3,-0.7,-4.2,0.1,2.2,2.1
201204,0.4,0.8,0.3,4.0,3.4,8.8,9.1,-0.5,-0.6,0.1,3.9,-1.7,5.6,0.6,0.1,0.2,0.7,,0.3,1.4,0.3,0.2,0.0,-0.3,-0.1,0.0,-0.6,-0.3,-0.7,-0.3,-0.3,-0.5,0.1,0.2,0.5,0.3,0.0,-3.0,-0.1,1.6,2.1
201205,0.2,0.3,-0.2,4.5,4.0,9.2,9.5,-1.1,-0.4,0.2,1.5,-2.8,4.7,0.6,0.0,0.2,0.7,,0.4,1.4,0.3,0.3,0.0,-0.2,-0.2,0.0,-0.6,-0.4,-0.7,-0.4,-0.4,-0.5,0.0,0.1,0.4,0.3,-0.2,-4.5,-0.3,1.3,1.8
201206,-0.2,-0.4,-0.4,0.8,-0.3,9.3,9.6,-1.3,-0.2,0.2,-1.7,-2.7,4.5,0.5,0.0,0.2,0.7,,0.4,1.4,0.3,0.2,0.0,0.0,-0.2,0.0,-0.6,-0.4,-0.7,-0.4,-0.4,-0.4,0.0,0.1,0.5,0.3,-0.2,-4.5,-0.4,0.3,1.8
201207,-0.4,-0.8,-0.6,-1.3,-2.7,10.3,10.7,-1.5,-0.2,0.4,-4.0,-2.6,4.2,0.5,-0.1,0.0,0.6,,0.4,1.4,0.3,-0.1,0.0,0.0,-0.3,0.0,-0.6,-0.4,-0.6,-0.4,-0.4,-0.4,-0.3,0.1,0.4,0.3,-0.7,-4.4,-0.3,-0.3,1.6
201208,-0.4,-0.9,-0.6,-1.3,-2.7,10.1,10.4,-1.7,-0.5,0.0,-4.1,-2.6,4.5,0.6,0.0,0.2,0.7,,0.4,1.4,0.3,0.3,0.0,-0.1,-0.2,0.0,-0.6,-0.4,-0.6,-0.4,-0.3,-0.4,0.0,0.1,0.5,0.3,-0.2,-4.6,-0.4,-0.4,1.8
201209,-0.3,-0.4,0.1,-2.5,-4.0,10.1,10.4,-0.9,-0.6,-0.1,1.8,-2.2,5.4,0.7,-0.2,-0.1,0.6,,0.5,1.4,0.3,-0.1,0.0,-0.2,-0.4,0.0,-0.6,-0.4,-0.7,-0.4,-0.3,-0.5,-0.6,0.1,0.5,0.3,-1.4,-4.0,-0.3,0.2,2.0
201210,-0.4,-0.6,0.2,-4.8,-6.5,8.7,9.0,-0.5,-0.7,0.0,3.9,-1.7,4.3,0.7,-0.2,-0.1,0.4,,0.5,1.6,0.3,0.0,0.0,-3.2,-0.4,-0.1,-0.6,-0.4,-0.7,-0.4,-0.4,-0.5,-0.4,0.1,0.6,0.3,-1.1,-3.0,-0.2,-0.3,1.6
201211,-0.2,-0.3,-0.1,-0.5,-1.6,7.6,7.8,-0.8,-0.6,-0.3,2.8,-2.2,3.4,0.7,0.0,0.1,0.4,,0.5,1.5,0.3,0.1,0.0,-3.1,-0.2,-0.1,-0.6,-0.4,-0.7,-0.4,-0.3,-0.5,0.1,0.1,0.2,0.3,-0.1,-3.6,-0.4,0.3,1.3
201212,-0.1,-0.1,-0.2,1.0,0.2,7.3,7.5,-0.8,-1.0,-0.1,3.1,-2.0,3.0,0.6,-0.2,-0.1,0.4,,0.5,1.5,0.3,0.1,0.0,-3.0,-0.4,-0.1,-0.6,-0.4,-0.7,-0.4,-0.3,-0.5,-0.4,0.0,0.2,0.3,-1.0,-3.1,-0.5,0.4,1.2
201301,-0.3,-0.4,-0.3,-0.4,-1.3,6.6,6.9,-0.9,-1.0,0.3,4.8,-2.8,2.6,0.6,-0.2,-0.1,0.0,,0.5,0.6,0.3,-0.5,0.0,-2.9,-0.3,0.0,-0.6,-0.3,-0.7,-0.4,-0.3,-0.5,-0.2,0.1,0.2,0.3,-0.5,-5.1,-0.3,0.3,0.7
201302,-0.7,-1.3,-0.6,-4.6,-6.0,6.0,6.2,-1.2,-1.0,-0.5,7.9,-4.0,2.1,0.5,-0.1,0.1,0.2,,0.5,0.6,0.3,0.4,0.0,-3.0,-0.2,-0.1,-0.6,-0.4,-0.7,-0.4,-0.3,-0.5,0.2,0.1,0.3,0.3,0.1,-8.0,-0.9,-0.2,0.8
201303,-0.9,-1.7,-0.7,-6.6,-8.1,5.8,5.9,-1.3,-1.1,-0.2,1.8,-2.7,2.1,0.5,-0.2,-0.1,0.2,,0.5,0.6,0.3,0.3,0.0,-3.2,-0.4,-0.1,-0.6,-0.4,-0.7,-0.4,-0.4,-0.5,-0.3,0.1,0.3,0.3,-0.9,-5.9,-0.2,-1.3,0.7
201304,-0.7,-1.4,-0.9,-4.2,-5.4,5.3,5.5,-1.6,-1.1,-0.1,-0.9,-2.8,2.9,0.5,0.0,0.2,1.0,,0.7,3.1,0.1,0.0,0.0,-2.8,-0.3,-0.1,-0.6,-0.4,-0.6,-0.4,-0.4,-0.4,-0.1,0.0,0.0,0.5,-0.5,-5.8,-0.2,-1.0,1.5
201305,-0.3,-0.6,0.0,-3.7,-4.9,5.4,5.5,-1.1,-1.0,-0.2,-0.4,-1.7,6.2,0.4,0.0,0.2,1.0,,0.7,3.0,0.1,-0.1,0.0,-2.8,-0.3,0.3,-0.6,-0.4,-0.6,-0.4,-0.3,-0.4,-0.2,0.1,0.2,0.5,-0.7,-3.6,0.0,-0.3,2.5
201306,0.2,0.3,0.7,-1.8,-2.7,4.7,4.8,-0.3,-0.8,-0.2,5.1,-1.3,7.1,0.5,0.1,0.3,1.0,,0.7,3.0,0.1,0.0,0.0,-2.9,-0.2,0.3,-0.6,-0.4,-0.7,-0.4,-0.4,-0.5,-0.1,0.1,0.1,0.5,-0.5,-2.7,0.0,0.9,2.8
201307,0.7,1.4,1.3,2.0,1.8,3.4,3.6,0.3,-0.9,0.6,8.4,-0.8,7.4,0.4,0.1,0.3,1.0,,0.7,3.0,0.0,0.0,0.0,-3.2,-0.2,0.4,-0.6,-0.4,-0.7,-0.4,-0.4,-0.5,-0.1,0.1,0.1,0.5,-0.4,-2.3,0.8,2.1,2.8
201308,0.9,1.8,1.6,2.3,2.4,2.1,2.1,0.9,-0.4,0.6,10.5,-0.4,6.6,0.3,0.0,0.2,0.9,,0.7,3.0,0.0,-0.3,0.0,-3.2,-0.2,0.5,-0.6,-0.4,-0.7,-0.4,-0.4,-0.6,-0.2,0.1,0.1,0.5,-0.7,-1.4,0.8,2.5,2.6
201309,1.1,2.1,1.4,6.5,7.4,0.6,0.6,0.7,-0.2,0.6,7.6,-0.3,6.0,0.3,0.1,0.3,1.0,,0.6,3.1,0.0,0.1,0.0,-3.3,-0.2,0.5,-0.6,-0.4,-0.7,-0.4,-0.4,-0.6,-0.1,0.1,0.1,0.6,-0.6,-1.3,0.7,2.9,2.5
201310,1.1,1.9,1.4,4.7,5.9,-3.6,-3.7,0.8,0.1,0.2,6.4,-0.1,6.3,0.3,0.4,0.8,1.9,,0.6,4.8,0.0,0.1,0.0,0.2,-0.1,0.5,-0.6,-0.4,-0.7,-0.4,-0.3,-0.6,0.2,0.1,0.0,0.6,0.0,-1.2,0.5,2.7,3.2
201311,1.5,2.5,1.8,6.3,8.1,-5.5,-5.7,1.3,0.3,0.6,7.7,0.7,6.1,0.3,0.6,1.0,1.9,,0.6,4.8,0.0,0.1,0.0,0.0,0.1,0.7,-0.6,-0.4,-0.6,-0.4,-0.3,-0.6,0.6,0.1,0.2,0.6,1.0,0.3,0.9,3.2,3.1
201312,1.6,2.6,2.0,6.0,7.7,-6.0,-6.2,1.5,0.8,0.6,6.6,1.1,5.9,0.3,0.6,1.1,1.9,,0.5,4.8,0.0,-0.1,0.0,-0.2,0.2,0.7,-0.6,-0.4,-0.6,-0.4,-0.3,-0.6,0.8,0.2,0.2,0.6,1.3,0.7,1.2,3.2,3.0
201401,1.4,2.2,2.2,1.9,3.1,-6.7,-6.9,1.8,1.1,0.1,6.2,1.6,6.2,0.4,0.5,0.9,1.8,,0.4,4.7,0.0,-0.1,0.0,-0.3,0.1,0.9,-0.5,-0.4,-0.6,-0.4,-0.3,-0.6,0.5,0.2,0.2,0.6,0.6,2.2,0.9,2.5,3.1
201402,1.5,2.6,2.1,4.8,6.4,-6.9,-7.0,1.5,1.0,0.8,3.0,1.8,6.9,0.5,0.6,1.0,1.9,,0.4,4.7,0.0,-0.1,0.0,0.4,0.2,0.9,-0.5,-0.4,-0.6,-0.4,-0.3,-0.6,0.6,0.2,0.2,0.6,0.9,2.6,1.3,2.8,3.3
201403,1.6,2.6,2.0,6.0,7.8,-6.7,-6.9,1.2,1.2,0.0,2.8,1.0,7.6,0.4,0.7,1.2,2.0,,0.3,4.7,0.0,0.2,0.0,0.7,0.3,0.9,-0.5,-0.3,-0.6,-0.4,-0.3,-0.6,0.9,0.3,0.0,0.8,1.4,1.1,0.6,3.2,3.6
201404,3.4,5.2,4.8,7.7,9.4,-4.7,-4.8,4.4,4.4,2.0,6.3,4.7,7.7,2.9,1.8,2.7,2.6,,-0.2,2.3,0.7,4.4,13.5,3.0,1.5,3.4,-0.5,-0.3,-0.6,-0.4,-0.2,-0.6,3.0,2.9,1.6,1.7,3.7,4.3,3.1,5.8,4.2
201405,3.7,5.7,5.2,8.9,10.8,-4.6,-4.8,4.6,4.4,2.2,9.3,4.1,9.5,2.8,1.8,2.7,3.0,,-0.4,2.8,0.7,4.8,13.5,3.0,1.4,3.1,-0.5,-0.3,-0.5,-0.3,-0.2,-0.6,2.9,3.0,1.6,1.7,3.3,3.5,3.0,6.6,5.0
201406,3.6,5.6,5.2,8.4,10.5,-5.6,-5.8,4.7,4.3,2.0,10.0,4.4,8.3,2.9,1.7,2.6,3.0,,-0.4,2.9,0.7,4.8,13.5,3.2,1.3,3.1,-0.4,-0.3,-0.5,-0.3,-0.2,-0.5,2.7,3.0,1.6,1.7,2.9,4.3,2.9,6.3,4.7
201407,3.4,5.1,5.0,5.4,6.9,-5.5,-5.8,4.8,4.7,2.2,9.9,4.2,7.1,3.0,1.8,2.8,3.5,,-0.4,3.6,0.7,5.5,13.5,3.2,1.3,3.0,-0.4,-0.3,-0.5,-0.3,-0.2,-0.5,2.7,3.0,1.7,1.7,2.9,4.4,2.8,5.6,4.6
201408,3.3,4.9,4.6,7.5,9.2,-5.1,-5.4,4.3,4.4,2.4,6.6,4.0,6.3,3.0,1.8,2.7,3.5,,-0.4,3.6,0.7,5.5,13.5,3.4,1.3,3.0,-0.4,-0.3,-0.5,-0.3,-0.2,-0.5,2.5,3.0,1.6,1.7,2.6,3.8,3.1,5.4,4.4
201409,3.2,4.6,4.2,7.9,9.7,-5.4,-5.7,4.0,4.4,2.5,5.0,3.7,4.9,3.0,1.9,2.8,3.6,,-0.4,3.6,0.7,5.8,13.5,3.5,1.3,3.2,-0.4,-0.3,-0.4,-0.3,-0.2,-0.5,2.6,3.1,1.7,1.7,2.7,3.4,3.2,5.1,4.0
201410,2.9,4.0,4.1,3.3,4.6,-7.3,-7.6,4.1,4.3,3.2,5.0,3.8,4.5,3.1,1.8,2.7,3.2,,-0.4,2.6,0.7,5.8,13.5,3.2,1.4,3.3,-0.4,-0.3,-0.4,-0.2,-0.2,-0.4,2.6,3.1,2.1,1.7,2.7,3.6,3.7,4.1,3.6
201411,2.4,3.2,3.8,0.1,1.1,-7.4,-7.7,3.5,4.2,3.4,2.2,3.3,5.1,3.2,1.7,2.6,3.2,,-0.4,2.6,0.7,6.1,13.5,3.3,1.2,3.2,-0.4,-0.3,-0.4,-0.3,-0.2,-0.5,2.3,3.1,2.1,1.7,2.1,2.6,3.7,3.2,3.8
201412,2.4,3.1,3.4,1.3,2.4,-7.6,-7.9,3.1,4.2,3.0,-0.8,3.1,5.5,3.0,1.8,2.6,3.2,,-0.3,2.6,0.7,6.0,13.5,3.4,1.3,3.2,-0.4,-0.2,-0.4,-0.3,-0.2,-0.5,2.5,3.1,2.4,1.7,2.4,2.4,3.4,3.1,4.0
201501,2.4,3.0,2.8,5.0,6.5,-7.5,-7.7,2.1,4.3,3.8,-8.5,2.9,6.1,3.0,1.7,2.6,3.2,,-0.3,2.6,0.7,6.0,13.5,3.4,1.3,3.4,-0.4,-0.2,-0.4,-0.2,-0.1,-0.6,2.3,3.2,2.1,1.7,2.0,1.5,4.0,3.1,4.1
201502,2.2,2.6,2.3,4.8,6.4,-7.6,-7.9,1.4,4.2,3.8,-12.7,2.5,6.5,3.1,1.8,2.7,3.2,,-0.2,2.7,0.7,6.0,13.5,2.8,1.3,3.4,-0.4,-0.2,-0.4,-0.2,-0.1,-0.5,2.5,3.2,2.1,1.6,2.4,0.6,4.0,2.6,4.3
201503,2.3,2.8,2.5,5.1,6.8,-8.0,-8.4,1.7,4.1,4.0,-10.3,2.5,6.5,3.2,1.8,2.7,3.2,,-0.2,2.7,0.7,5.8,13.5,2.7,1.4,3.4,-0.4,-0.2,-0.4,-0.2,-0.1,-0.6,2.7,3.2,2.1,1.6,2.9,1.0,4.0,2.9,4.2
201504,0.6,0.8,0.1,5.7,7.7,-10.4,-10.8,-0.8,1.6,1.7,-13.4,0.0,5.0,0.5,0.4,0.7,1.6,,0.2,2.6,-0.2,1.5,13.1,0.1,0.1,1.3,-0.4,-0.2,-0.5,-0.3,-0.1,-0.6,0.0,0.8,0.7,0.8,-0.8,-0.8,1.6,0.9,2.6
201505,0.5,0.6,-0.3,6.8,8.9,-10.2,-10.6,-0.5,1.9,1.6,-13.5,0.5,0.3,0.6,0.4,0.7,1.3,,0.4,2.2,-0.2,1.1,13.1,0.0,0.1,1.3,-0.4,-0.2,-0.5,-0.3,-0.2,-0.6,0.3,0.7,0.7,0.8,-0.3,-0.3,1.7,0.6,1.0
201506,0.4,0.2,-0.4,4.6,6.3,-9.2,-9.6,-0.4,1.8,1.9,-12.9,0.9,-1.5,0.6,0.5,0.9,1.3,,0.4,2.1,-0.2,1.1,13.1,0.0,0.3,1.8,-0.4,-0.1,-0.5,-0.3,-0.1,-0.6,0.4,0.7,0.7,0.8,0.0,0.6,1.9,-0.2,0.3
201507,0.2,0.0,-0.6,4.5,6.2,-9.1,-9.4,-0.3,1.8,1.6,-13.6,1.4,-3.7,0.6,0.5,0.8,0.8,,0.3,1.4,-0.2,0.3,13.1,0.1,0.4,1.8,-0.4,-0.1,-0.4,-0.3,-0.1,-0.6,0.7,0.8,0.6,0.8,0.7,1.1,2.0,-0.6,-0.7
201508,0.2,-0.1,-0.8,4.8,6.4,-9.0,-9.3,-0.3,2.0,1.9,-15.5,1.8,-5.1,0.7,0.5,0.9,0.8,,0.3,1.4,0.0,0.3,13.1,0.2,0.5,1.8,-0.3,-0.2,-0.4,-0.3,-0.1,-0.5,0.8,0.8,0.6,0.8,0.8,2.1,2.1,-0.8,-1.1
201509,0.0,-0.4,-0.8,2.6,3.8,-7.2,-7.4,-0.1,2.1,1.8,-16.9,2.5,-6.5,0.7,0.5,0.9,0.8,,0.3,1.2,0.1,0.3,13.1,0.1,0.5,1.7,-0.3,-0.1,-0.4,-0.2,-0.1,-0.4,0.9,0.7,0.5,0.8,1.0,3.9,1.9,-1.5,-1.6
201510,0.3,0.1,-0.7,6.7,7.7,-1.7,-1.8,-0.2,2.3,1.4,-17.1,2.3,-6.0,0.8,0.4,0.6,0.4,,0.3,0.0,0.1,0.7,13.1,0.1,0.4,1.7,-0.3,-0.1,-0.3,-0.2,-0.1,-0.4,0.6,0.8,2.2,0.8,0.4,3.8,1.5,-0.7,-1.6
201511,0.3,0.1,-0.4,4.8,5.4,0.3,0.3,0.2,2.4,1.6,-15.9,2.5,-5.9,0.6,0.5,0.8,0.3,,0.4,0.0,0.1,0.5,13.1,0.1,0.6,1.7,-0.3,-0.2,-0.4,-0.2,-0.1,-0.4,1.0,0.8,2.9,0.8,1.3,4.2,1.7,-0.8,-1.6
201512,0.2,-0.1,-0.4,2.9,3.1,1.3,1.3,0.2,2.3,1.5,-15.9,2.6,-5.8,0.8,0.4,0.7,0.3,,0.3,0.0,0.1,0.5,13.1,0.1,0.5,1.7,-0.3,-0.3,-0.3,-0.2,-0.2,-0.3,0.8,0.8,2.6,0.8,0.8,4.2,1.7,-1.1,-1.6
201601,-0.1,-0.5,-0.5,1.1,1.0,2.1,2.1,0.1,1.9,1.3,-15.2,1.6,-6.5,0.7,0.3,0.6,0.6,1.1,0.3,0.2,0.6,0.5,6.4,0.0,0.3,1.1,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0.5,0.4,4.7,0.7,0.3,1.6,1.8,-1.3,-1.6
201602,0.2,0.1,-0.5,4.7,4.8,2.7,2.7,0.4,1.9,1.9,-14.2,1.6,-7.5,0.4,0.4,0.6,0.5,1.1,0.4,0.0,0.6,0.5,6.4,0.1,0.3,1.0,-0.3,-0.3,-0.3,-0.2,-0.2,-0.2,0.7,0.5,4.4,1.1,0.5,1.5,2.2,-0.6,-2.0
201603,0.0,-0.4,-1.0,4.7,4.9,3.3,3.3,0.0,1.8,1.6,-17.7,1.6,-8.9,0.4,0.3,0.6,0.5,1.1,0.4,0.0,0.6,0.5,6.4,0.1,0.3,1.1,-0.2,-0.3,-0.2,-0.2,-0.2,-0.2,0.6,0.5,4.4,1.1,0.3,1.2,2.2,-1.2,-2.4
